-167.19244777063994,95.18240793463897,-0.0029019490942303605,0.0,0.0,0.6853907477913105,0.7281754753093983
-167.19244777063994,95.18240793463897,-0.0029019490942303605,0.0,0.0,0.6853907477913105,0.7281754753093983
-167.16440713769606,95.22677054005283,-0.002901878466268215,0.0,0.0,0.6853635499257544,0.7282010741774334
-167.1550599463693,95.26004269329107,-0.002902132325544926,0.0,0.0,0.6853852828763909,0.7281806190887324
-167.1457125678113,95.3044056161369,-0.0029025524068444497,0.0,0.0,0.6854129883258686,0.7281545409006269
-167.1550586268364,95.33767808721763,-0.002903295042031573,0.0,0.0,0.6852278640506688,0.7283287542920148
-167.18308794784173,95.95876171826492,-0.00291337926056201,0.0,0.0,0.6850391353500905,0.7285062683593054
-167.14568241030503,97.07892891808153,-0.0029294136692570305,0.0,0.0,0.6863405472372831,0.7272803126841993
-167.06153490936043,98.72036154575633,-0.002952500567701577,0.0,0.0,0.6891349295583326,0.7246330442800908
-166.91195186554683,100.90524083218664,-0.002982907097582199,0.0,0.0,0.6909468240263318,0.722905586067728
-166.8558279245643,103.51157100075282,-0.0030233603528415642,0.0,0.0,0.6915649974281091,0.7223142351721026
-166.84643408145183,106.29535430650134,-0.0030690707196754374,0.0,0.0,0.6908566695985064,0.7229917441238594
-166.8183464526656,109.11240961612972,-0.0031160825787495128,0.0,0.0,0.6890644179750428,0.7247000951295064
-166.79960526324643,111.94055586860088,-0.003164784717284874,0.0,0.0,0.690054902079081,0.7237570256077863
-166.73413179864986,114.72433825592914,-0.003212720996657481,0.0,0.0,0.6898926274304628,0.7239117091310878
-166.62192647412334,117.44157523880888,-0.003259431403833446,0.0,0.0,0.6859807948129515,0.7276196459330874
-166.51907044250504,120.00354159644708,-0.003304613371916787,0.0,0.0,0.6798154072662305,0.7333832640873729
-166.3975298948945,122.05533217887273,-0.00334052303988841,0.0,0.0,0.6740688146624154,0.7386685542918463
-166.29469459896063,123.397313737975,-0.0033637616968391626,0.0,0.0,0.667460938634002,0.744644811569796
-166.22925678209924,124.08494043858363,-0.0033754474859861716,0.0,0.0,0.6640255942561877,0.7477098435708311
-166.22925415772545,124.24021123345807,-0.0033784807495962355,0.0,0.0,0.6631631355015392,0.7484748864937067
-166.31337373110068,124.22912188391572,-0.0033804550771563413,0.0,0.0,0.6631798564255067,0.7484600711002855
-166.41618593949727,124.25130516577019,-0.003383567814658761,0.0,0.0,0.6633659196805531,0.7482951667666804
-166.4722655290981,124.25130611474427,-0.003385029693767194,0.0,0.0,0.6636773483140952,0.7480189685661528
-166.52834512123627,124.25130706406546,-0.0033864921075803522,0.0,0.0,0.6639599502043598,0.7477681355370955
-166.575078113775,124.2513078555655,-0.003387711400485216,0.0,0.0,0.6642134280271621,0.7475429900871293
-166.59377112233267,124.26239894316217,-0.0033884153725338706,0.0,0.0,0.6643579121004811,0.7474145868455401
-166.62181091844727,124.26239941884108,-0.003389148148158938,0.0,0.0,0.6645166528812543,0.7472734560008769
-166.64050392700494,124.27349050643777,-0.003389852120200487,0.0,0.0,0.6646211810725459,0.7471804906913284
-166.69658351889956,124.27349145679591,-0.0033913161314345075,0.0,0.0,0.6649130477463601,0.7469207715257667
-166.72462237363152,124.3289457869787,-0.0033931337190793442,0.0,0.0,0.66459151282039,0.7472068797107703
-166.67788355468352,124.67275889938591,-0.0033986494777238363,0.0,0.0,0.6645693424534429,0.7472265982090028
-166.60309329703753,125.70419934313537,-0.0034170167981102395,0.0,0.0,0.664186289649613,0.7475671024339423
-166.51896096699508,126.46946112622336,-0.003430007278311109,0.0,0.0,0.6602465001086222,0.751048972500672
-166.0515871446251,129.0757844409726,-0.0034702412436544705,0.0,0.0,0.6274317519186557,0.7786715589285937
-165.38794894978096,130.86138741810623,-0.0034895350538164394,0.0,0.0,0.5635502711624308,0.8260817706938889
-164.37849196849956,132.35862460744582,-0.003494475564295385,0.0,0.0,0.4615663116541681,0.8871057095667727
-163.2942703131141,133.390048268985,-0.003488221697743654,0.0,0.0,0.35569099818977457,0.9346036132001426
-162.42502757228752,133.98893552296974,-0.0034786481195254737,0.0,0.0,0.27075603026359873,0.9626480000892835
-161.4997115964459,134.21073571081433,-0.003459856512385784,0.0,0.0,0.19651775039682828,0.9805002670978575
-160.71459866334524,134.17745053612086,-0.0034393414786961785,0.0,0.0,0.13640582856753478,0.9906530421559328
-160.31269623753278,134.12199012126655,-0.003428066740951863,0.0,0.0,0.10958407709944332,0.9939775299503824
-160.24727029471742,134.11089828350146,-0.003426190042056021,0.0,0.0,0.1086467930671432,0.9940804164433708
-160.28465629009327,134.13308043489062,-0.0034275963807104404,0.0,0.0,0.10808871398868097,0.9941412524929609
-160.2379242490994,134.0776258174376,-0.0034252533003993335,0.0,0.0,0.10798573499793407,0.9941524435603204
-160.19119220659036,134.0221712003223,-0.0034229124508655673,0.0,0.0,0.10791901926237928,0.9941596880187037
-160.13511339252548,133.97780720238197,-0.0034205693715207985,0.0,0.0,0.10784822544064838,0.9941673703503364
-160.09772757794042,133.94453427904426,-0.0034189299174869348,0.0,0.0,0.10779009775167762,0.9941736743782164
-160.07903476085764,133.9223524322391,-0.003417995351206571,0.0,0.0,0.10783061365738912,0.9941692807355651
-160.0696885315586,133.90017073831,-0.003417292011903328,0.0,0.0,0.10790279572655388,0.9941614489982971
-160.0509955327601,133.88907966273183,-0.0034165911599259857,0.0,0.0,0.10792804196505482,0.9941587085358099
-160.03230235560474,133.88907935843463,-0.0034161223950732733,0.0,0.0,0.10796578105776608,0.9941546107726839
-160.03230217527639,133.90017013035336,-0.0034163554645587624,0.0,0.0,0.10805140918070551,0.994145307776516
-160.03230199472293,133.9112609009948,-0.0034165882768704137,0.0,0.0,0.10814206827510289,0.9941354500616015
-160.04164858376612,133.91126105285807,-0.003416822219747928,0.0,0.0,0.10826066115846945,0.9941225423686615
-160.05099571321023,133.8779888910758,-0.0034163567846476894,0.0,0.0,0.10795198678674414,0.994156108741879
-160.0696894341253,133.84471688217207,-0.003416124290779976,0.0,0.0,0.10734076697388645,0.9942222888999511
-160.06034302553223,133.8336259582622,-0.003415656226138708,0.0,0.0,0.10466541438361769,0.9945074916921972
-159.59301445735144,133.7781645085067,-0.003402789805718953,0.0,0.0,0.07242755598452469,0.9973736757775937
-158.3218768661123,133.86687013381143,-0.0033730101805318213,0.0,0.0,0.00584647062123647,0.9999829092445905
-155.95719116996128,133.7781061837504,-0.003312941469026498,0.0,0.0,0.03883689621620945,-0.9992455631586719
-152.58307496997188,133.61169169141763,-0.003227914147117872,0.0,0.0,0.04414910757313748,-0.9990249527917185
-148.43319287789583,133.36763121890004,-0.0031249586010346775,0.0,0.0,0.040066220933638035,-0.9991970265868974
-143.57297054576944,133.06810824791776,-0.0030075382197551903,0.0,0.0,0.04326228136254218,-0.9990637492228953
-138.1706472329521,132.65767233488276,-0.0028797593643190567,0.0,0.0,0.04918743366425665,-0.9987895656090547
-132.61877891325986,132.18069274486356,-0.0027520850258468954,0.0,0.0,0.04920573743077418,-0.9987886640345363
